date,state,cases_new,cases_import,cases_recovered,population,daily
6/7/2021,Terengganu,61,0,29,1259300,11140
6/7/2021,W.P. Kuala Lumpur,1550,7,597,1773700,53991
6/7/2021,W.P. Labuan,82,0,120,99600,1575
6/7/2021,W.P. Putrajaya,33,0,13,110000,2704
7/7/2021,Johor,224,0,242,3781000,22895
7/7/2021,Kedah,198,0,180,2185100,15052
7/7/2021,Kelantan,123,0,128,1906700,16912
7/7/2021,Melaka,358,0,105,932700,9469
7/7/2021,Negeri Sembilan,788,0,642,1128800,23032
7/7/2021,Pahang,258,0,145,1678700,12060
7/7/2021,Perak,187,0,310,2510300,23050
7/7/2021,Perlis,2,0,5,254900,4406
7/7/2021,Pulau Pinang,140,0,110,1773600,13246
7/7/2021,Sabah,244,0,227,3908500,13502
7/7/2021,Sarawak,289,1,375,2816500,79715
7/7/2021,Selangor,3119,5,1755,6538000,87524
7/7/2021,Terengganu,43,0,35,1259300,10886
7/7/2021,W.P. Kuala Lumpur,1005,20,440,1773700,57328
7/7/2021,W.P. Labuan,93,0,160,99600,1626
7/7/2021,W.P. Putrajaya,26,0,4,110000,2566
8/7/2021,Johor,336,0,351,3781000,23665
8/7/2021,Kedah,360,0,206,2185100,15724
8/7/2021,Kelantan,135,0,152,1906700,14665
8/7/2021,Melaka,183,0,194,932700,9143
8/7/2021,Negeri Sembilan,897,1,798,1128800,22875
8/7/2021,Pahang,152,0,117,1678700,11236
8/7/2021,Perak,543,0,158,2510300,22147
8/7/2021,Perlis,1,0,3,254900,3309
8/7/2021,Pulau Pinang,237,2,178,1773600,17510
8/7/2021,Sabah,279,0,203,3908500,11969
8/7/2021,Sarawak,281,2,474,2816500,75473
8/7/2021,Selangor,4152,1,2224,6538000,91987
8/7/2021,Terengganu,68,0,38,1259300,9671
8/7/2021,W.P. Kuala Lumpur,1133,4,578,1773700,53443
8/7/2021,W.P. Labuan,64,0,118,99600,2715
8/7/2021,W.P. Putrajaya,47,0,10,110000,2523
9/7/2021,Johor,315,2,226,3781000,15548
9/7/2021,Kedah,417,0,222,2185100,6446
9/7/2021,Kelantan,151,3,133,1906700,447
9/7/2021,Melaka,222,0,350,932700,8850
9/7/2021,Negeri Sembilan,899,0,618,1128800,21345
9/7/2021,Pahang,214,0,181,1678700,7255
9/7/2021,Perak,241,1,153,2510300,26054
9/7/2021,Perlis,1,0,4,254900,2381
9/7/2021,Pulau Pinang,142,0,192,1773600,16729
9/7/2021,Sabah,323,0,230,3908500,14730
9/7/2021,Sarawak,406,0,444,2816500,69876
9/7/2021,Selangor,4400,1,2062,6538000,97236
9/7/2021,Terengganu,82,0,42,1259300,2515
9/7/2021,W.P. Kuala Lumpur,1271,0,739,1773700,53517
9/7/2021,W.P. Labuan,80,0,104,99600,2615
9/7/2021,W.P. Putrajaya,16,0,13,110000,2434
10/7/2021,Johor,399,0,249,3781000,26091
10/7/2021,Kedah,364,0,234,2185100,4677
10/7/2021,Kelantan,89,0,131,1906700,1218
10/7/2021,Melaka,835,0,791,932700,8791
10/7/2021,Negeri Sembilan,638,0,726,1128800,20718
10/7/2021,Pahang,247,0,226,1678700,6136
10/7/2021,Perak,145,0,162,2510300,24104
10/7/2021,Perlis,4,0,0,254900,2608
10/7/2021,Pulau Pinang,180,4,40,1773600,11967
10/7/2021,Sabah,251,0,136,3908500,16230
10/7/2021,Sarawak,352,0,488,2816500,67070
10/7/2021,Selangor,4277,5,1970,6538000,79187
10/7/2021,Terengganu,50,0,32,1259300,12668
10/7/2021,W.P. Kuala Lumpur,1398,2,573,1773700,47594
10/7/2021,W.P. Labuan,85,0,134,99600,2524
10/7/2021,W.P. Putrajaya,39,0,18,110000,2216
11/7/2021,Johor,392,0,347,3781000,19265
11/7/2021,Kedah,382,0,283,2185100,8069
11/7/2021,Kelantan,150,0,103,1906700,11309
11/7/2021,Melaka,278,0,245,932700,30
11/7/2021,Negeri Sembilan,541,0,496,1128800,18433
11/7/2021,Pahang,300,0,105,1678700,6128
11/7/2021,Perak,207,0,120,2510300,19312
11/7/2021,Perlis,1,0,3,254900,2625
11/7/2021,Pulau Pinang,243,0,246,1773600,10792
11/7/2021,Sabah,271,0,246,3908500,13840
11/7/2021,Sarawak,270,4,368,2816500,58994
11/7/2021,Selangor,4682,0,1965,6538000,64602
11/7/2021,Terengganu,38,0,23,1259300,9709
11/7/2021,W.P. Kuala Lumpur,1247,14,534,1773700,49277
11/7/2021,W.P. Labuan,54,0,90,99600,2274
11/7/2021,W.P. Putrajaya,49,0,20,110000,2238
12/7/2021,Johor,407,0,234,3781000,21911
12/7/2021,Kedah,415,0,154,2185100,16736
12/7/2021,Kelantan,133,0,103,1906700,14494
12/7/2021,Melaka,411,0,136,932700,10413
12/7/2021,Negeri Sembilan,794,2,610,1128800,20612
12/7/2021,Pahang,314,0,128,1678700,12772
12/7/2021,Perak,168,0,349,2510300,24970
12/7/2021,Perlis,0,0,0,254900,2802
12/7/2021,Pulau Pinang,231,0,266,1773600,17860
12/7/2021,Sabah,298,0,306,3908500,16524
12/7/2021,Sarawak,235,0,360,2816500,87239
12/7/2021,Selangor,4308,18,1772,6538000,99601
12/7/2021,Terengganu,140,0,38,1259300,12122
12/7/2021,W.P. Kuala Lumpur,609,20,441,1773700,68333
12/7/2021,W.P. Labuan,66,0,124,99600,2908
12/7/2021,W.P. Putrajaya,45,0,20,110000,2778
13/7/2021,Johor,406,0,222,3781000,23032
13/7/2021,Kedah,497,0,262,2185100,19645
13/7/2021,Kelantan,211,0,101,1906700,16327
13/7/2021,Melaka,323,0,99,932700,10753
13/7/2021,Negeri Sembilan,1033,2,803,1128800,23814
13/7/2021,Pahang,321,0,328,1678700,13004
13/7/2021,Perak,329,0,247,2510300,11230
13/7/2021,Perlis,0,0,4,254900,3622
13/7/2021,Pulau Pinang,234,2,122,1773600,20386
13/7/2021,Sabah,239,0,244,3908500,20287
13/7/2021,Sarawak,472,0,260,2816500,82223
13/7/2021,Selangor,5263,6,1994,6538000,102536
13/7/2021,Terengganu,93,0,49,1259300,12124
13/7/2021,W.P. Kuala Lumpur,1521,17,1131,1773700,71274
13/7/2021,W.P. Labuan,60,0,103,99600,3061
13/7/2021,W.P. Putrajaya,77,0,21,110000,3149
14/7/2021,Johor,396,5,316,3781000,21598
14/7/2021,Kedah,504,0,121,2185100,21171
14/7/2021,Kelantan,236,0,129,1906700,16790
14/7/2021,Melaka,526,0,794,932700,10754
14/7/2021,Negeri Sembilan,1537,1,575,1128800,24596
14/7/2021,Pahang,400,0,343,1678700,14041
14/7/2021,Perak,164,0,176,2510300,10568
14/7/2021,Perlis,3,0,0,254900,3749
14/7/2021,Pulau Pinang,210,0,145,1773600,24575
14/7/2021,Sabah,286,1,303,3908500,19151
14/7/2021,Sarawak,289,0,291,2816500,80789
14/7/2021,Selangor,5051,7,2433,6538000,118396
14/7/2021,Terengganu,189,0,62,1259300,11914
14/7/2021,W.P. Kuala Lumpur,1749,12,539,1773700,71257
14/7/2021,W.P. Labuan,38,0,134,99600,2720
14/7/2021,W.P. Putrajaya,40,0,16,110000,2881
15/7/2021,Johor,599,0,307,3781000,30493
15/7/2021,Kedah,695,0,262,2185100,21139
15/7/2021,Kelantan,255,0,108,1906700,17634
15/7/2021,Melaka,484,0,183,932700,13800
15/7/2021,Negeri Sembilan,1603,1,575,1128800,25238
15/7/2021,Pahang,222,0,220,1678700,14955
15/7/2021,Perak,344,0,98,2510300,17072
15/7/2021,Perlis,3,0,0,254900,4638
15/7/2021,Pulau Pinang,509,0,230,1773600,25596
15/7/2021,Sabah,370,0,207,3908500,19631
15/7/2021,Sarawak,363,0,462,2816500,78614
15/7/2021,Selangor,6120,7,2416,6538000,116252
15/7/2021,Terengganu,70,0,39,1259300,12088
15/7/2021,W.P. Kuala Lumpur,1499,5,886,1773700,72612
15/7/2021,W.P. Labuan,26,0,98,99600,2508
15/7/2021,W.P. Putrajaya,53,0,4,110000,2652
16/7/2021,Johor,609,2,473,3781000,18031
16/7/2021,Kedah,458,0,400,2185100,12153
16/7/2021,Kelantan,225,0,101,1906700,2196
16/7/2021,Melaka,575,0,345,932700,12833
16/7/2021,Negeri Sembilan,1619,0,568,1128800,22917
16/7/2021,Pahang,382,0,366,1678700,13098
16/7/2021,Perak,299,0,352,2510300,20759
16/7/2021,Perlis,7,0,1,254900,3400
16/7/2021,Pulau Pinang,376,0,153,1773600,23843
16/7/2021,Sabah,326,0,344,3908500,21394
16/7/2021,Sarawak,423,0,331,2816500,71651
16/7/2021,Selangor,5512,2,2472,6538000,115800
16/7/2021,Terengganu,102,0,47,1259300,2476
16/7/2021,W.P. Kuala Lumpur,1542,12,556,1773700,69241
16/7/2021,W.P. Labuan,24,0,222,99600,2291
16/7/2021,W.P. Putrajaya,62,0,11,110000,2543
17/7/2021,Johor,625,0,430,3781000,22273
17/7/2021,Kedah,701,0,323,2185100,13253
17/7/2021,Kelantan,211,0,113,1906700,2184
17/7/2021,Melaka,569,0,215,932700,13146
17/7/2021,Negeri Sembilan,1280,0,842,1128800,19207
17/7/2021,Pahang,317,0,223,1678700,6770
17/7/2021,Perak,428,0,162,2510300,14696
17/7/2021,Perlis,1,0,0,254900,196
17/7/2021,Pulau Pinang,396,0,207,1773600,19185
17/7/2021,Sabah,647,0,238,3908500,23425
17/7/2021,Sarawak,388,0,357,2816500,68159
17/7/2021,Selangor,4985,4,2793,6538000,104229
17/7/2021,Terengganu,177,0,81,1259300,16200
17/7/2021,W.P. Kuala Lumpur,1740,15,571,1773700,64675
17/7/2021,W.P. Labuan,22,0,64,99600,2125
17/7/2021,W.P. Putrajaya,41,0,10,110000,2304
18/7/2021,Johor,808,1,499,3781000,17219
18/7/2021,Kedah,696,0,320,2185100,19470
18/7/2021,Kelantan,146,0,108,1906700,16427
18/7/2021,Melaka,289,0,123,932700,2851
18/7/2021,Negeri Sembilan,771,0,570,1128800,18907
18/7/2021,Pahang,369,0,194,1678700,2498
18/7/2021,Perak,407,0,487,2510300,13040
18/7/2021,Perlis,5,0,0,254900,3240
18/7/2021,Pulau Pinang,295,0,18,1773600,17902
18/7/2021,Sabah,666,0,236,3908500,14430
18/7/2021,Sarawak,261,0,426,2816500,55631
18/7/2021,Selangor,4828,2,2113,6538000,94223
18/7/2021,Terengganu,123,0,33,1259300,7828
18/7/2021,W.P. Kuala Lumpur,945,9,556,1773700,65758
18/7/2021,W.P. Labuan,50,0,83,99600,2027
18/7/2021,W.P. Putrajaya,51,0,12,110000,2880
19/7/2021,Johor,876,4,313,3781000,26926
19/7/2021,Kedah,705,0,415,2185100,15516
19/7/2021,Kelantan,170,0,153,1906700,17528
19/7/2021,Melaka,474,0,161,932700,12424
19/7/2021,Negeri Sembilan,1340,0,614,1128800,16986
19/7/2021,Pahang,475,0,250,1678700,15177
19/7/2021,Perak,324,0,251,2510300,16894
19/7/2021,Perlis,1,0,1,254900,1396
19/7/2021,Pulau Pinang,426,0,399,1773600,22471
19/7/2021,Sabah,651,0,231,3908500,20633
19/7/2021,Sarawak,301,0,330,2816500,57871
19/7/2021,Selangor,4404,40,2379,6538000,122530
19/7/2021,Terengganu,144,0,125,1259300,5881
19/7/2021,W.P. Kuala Lumpur,609,4,743,1773700,81752
19/7/2021,W.P. Labuan,24,0,54,99600,2425
19/7/2021,W.P. Putrajaya,48,0,20,110000,2923
20/7/2021,Johor,793,0,477,3781000,28117
20/7/2021,Kedah,701,0,338,2185100,1750
20/7/2021,Kelantan,179,0,136,1906700,64
20/7/2021,Melaka,309,0,115,932700,3098
20/7/2021,Negeri Sembilan,970,0,724,1128800,8392
20/7/2021,Pahang,288,0,229,1678700,1925
20/7/2021,Perak,295,0,161,2510300,4699
20/7/2021,Perlis,2,0,2,254900,92
20/7/2021,Pulau Pinang,460,0,222,1773600,14638
20/7/2021,Sabah,657,0,285,3908500,9968
20/7/2021,Sarawak,351,0,265,2816500,50931
20/7/2021,Selangor,5524,4,3062,6538000,111152
20/7/2021,Terengganu,190,0,62,1259300,781
20/7/2021,W.P. Kuala Lumpur,1580,4,1434,1773700,71528
20/7/2021,W.P. Labuan,17,0,26,99600,59
20/7/2021,W.P. Putrajaya,50,0,29,110000,2641
21/7/2021,Johor,644,2,300,3781000,38856
21/7/2021,Kedah,800,0,310,2185100,5902
21/7/2021,Kelantan,386,0,160,1906700,1671
21/7/2021,Melaka,453,0,924,932700,12025
21/7/2021,Negeri Sembilan,745,0,733,1128800,18730
21/7/2021,Pahang,603,0,331,1678700,18400
21/7/2021,Perak,274,0,170,2510300,21860
21/7/2021,Perlis,2,0,1,254900,153
21/7/2021,Pulau Pinang,362,0,249,1773600,24711
21/7/2021,Sabah,474,0,311,3908500,28475
21/7/2021,Sarawak,261,0,265,2816500,61057
21/7/2021,Selangor,5550,3,3037,6538000,131494
21/7/2021,Terengganu,171,0,91,1259300,7593
21/7/2021,W.P. Kuala Lumpur,1174,2,925,1773700,79993
21/7/2021,W.P. Labuan,35,0,67,99600,2732
21/7/2021,W.P. Putrajaya,51,0,28,110000,3028
22/7/2021,Johor,791,4,362,3781000,36499
22/7/2021,Kedah,701,0,303,2185100,16344
22/7/2021,Kelantan,240,0,236,1906700,15334
22/7/2021,Melaka,353,0,209,932700,13208
22/7/2021,Negeri Sembilan,711,5,900,1128800,24128
22/7/2021,Pahang,261,0,392,1678700,18977
22/7/2021,Perak,284,0,218,2510300,31934
22/7/2021,Perlis,6,0,5,254900,3072
22/7/2021,Pulau Pinang,371,0,62,1773600,30143
22/7/2021,Sabah,497,0,266,3908500,32585
22/7/2021,Sarawak,644,1,318,2816500,55985
22/7/2021,Selangor,6049,7,3882,6538000,135629
22/7/2021,Terengganu,391,0,31,1259300,9019
22/7/2021,W.P. Kuala Lumpur,1611,8,1118,1773700,88723
22/7/2021,W.P. Labuan,24,0,98,99600,2229
22/7/2021,W.P. Putrajaya,100,0,36,110000,3841
23/7/2021,Johor,722,1,407,3781000,30292
23/7/2021,Kedah,937,0,633,2185100,12872
23/7/2021,Kelantan,372,0,178,1906700,1628
23/7/2021,Melaka,452,0,296,932700,12844
23/7/2021,Negeri Sembilan,682,0,949,1128800,22184
23/7/2021,Pahang,457,9,230,1678700,15263
23/7/2021,Perak,415,0,430,2510300,32164
23/7/2021,Perlis,3,0,1,254900,3390
23/7/2021,Pulau Pinang,530,0,399,1773600,30125
23/7/2021,Sabah,516,0,370,3908500,36111
23/7/2021,Sarawak,461,0,377,2816500,48958
23/7/2021,Selangor,7672,10,4303,6538000,136912
23/7/2021,Terengganu,229,0,179,1259300,2587
23/7/2021,W.P. Kuala Lumpur,2063,12,1268,1773700,87612
23/7/2021,W.P. Labuan,21,0,55,99600,1589
23/7/2021,W.P. Putrajaya,41,0,19,110000,2976
24/7/2021,Johor,804,8,298,3781000,31074
24/7/2021,Kedah,867,0,478,2185100,15395
24/7/2021,Kelantan,502,0,187,1906700,764
24/7/2021,Melaka,631,0,690,932700,10400
24/7/2021,Negeri Sembilan,625,0,715,1128800,18290
24/7/2021,Pahang,406,0,193,1678700,14939
24/7/2021,Perak,469,0,246,2510300,28795
24/7/2021,Perlis,7,0,1,254900,2125
24/7/2021,Pulau Pinang,505,0,335,1773600,24881
24/7/2021,Sabah,712,0,365,3908500,30940
24/7/2021,Sarawak,261,0,288,2816500,47544
24/7/2021,Selangor,7351,3,4172,6538000,117563
24/7/2021,Terengganu,267,0,36,1259300,8805
24/7/2021,W.P. Kuala Lumpur,2406,15,1378,1773700,74113
24/7/2021,W.P. Labuan,30,0,84,99600,1335
24/7/2021,W.P. Putrajaya,59,0,5,110000,3030
25/7/2021,Johor,950,0,566,3781000,37227
25/7/2021,Kedah,1216,0,602,2185100,20912
25/7/2021,Kelantan,266,0,221,1906700,18499
25/7/2021,Melaka,370,0,273,932700,1969
25/7/2021,Negeri Sembilan,513,0,615,1128800,12820
25/7/2021,Pahang,424,0,198,1678700,9785
25/7/2021,Perak,609,0,214,2510300,25746
25/7/2021,Perlis,10,0,0,254900,2423
25/7/2021,Pulau Pinang,573,0,40,1773600,23358
25/7/2021,Sabah,818,0,537,3908500,27462
25/7/2021,Sarawak,407,0,245,2816500,33487
25/7/2021,Selangor,8500,1,4645,6538000,109668
25/7/2021,Terengganu,273,0,173,1259300,13151
25/7/2021,W.P. Kuala Lumpur,2045,5,1220,1773700,73299
25/7/2021,W.P. Labuan,21,0,60,99600,1418
25/7/2021,W.P. Putrajaya,50,0,74,110000,2695
26/7/2021,Johor,1449,0,429,3781000,46198
26/7/2021,Kedah,1160,1,593,2185100,25292
26/7/2021,Kelantan,346,0,236,1906700,23624
26/7/2021,Melaka,373,0,245,932700,15085
26/7/2021,Negeri Sembilan,452,0,750,1128800,23664
26/7/2021,Pahang,386,0,344,1678700,24670
26/7/2021,Perak,590,0,300,2510300,32537
26/7/2021,Perlis,2,0,4,254900,3233
26/7/2021,Pulau Pinang,402,0,314,1773600,27792
26/7/2021,Sabah,720,0,488,3908500,28558
26/7/2021,Sarawak,356,1,308,2816500,39965
26/7/2021,Selangor,6508,1,4348,6538000,138184
26/7/2021,Terengganu,245,0,243,1259300,15097
26/7/2021,W.P. Kuala Lumpur,1425,0,660,1773700,86338
26/7/2021,W.P. Labuan,8,0,66,99600,1349
26/7/2021,W.P. Putrajaya,94,0,43,110000,4107
27/7/2021,Johor,907,1,280,3781000,46325
27/7/2021,Kedah,1000,0,501,2185100,26548
27/7/2021,Kelantan,592,0,175,1906700,25241
27/7/2021,Melaka,674,0,178,932700,17395
27/7/2021,Negeri Sembilan,669,1,1072,1128800,24983
27/7/2021,Pahang,403,0,395,1678700,27636
27/7/2021,Perak,583,0,339,2510300,30808
27/7/2021,Perlis,2,0,0,254900,3769
27/7/2021,Pulau Pinang,618,0,483,1773600,30827
27/7/2021,Sabah,741,0,652,3908500,32409
27/7/2021,Sarawak,405,1,440,2816500,37563
27/7/2021,Selangor,6616,3,5235,6538000,150710
27/7/2021,Terengganu,317,0,145,1259300,15559
27/7/2021,W.P. Kuala Lumpur,2457,20,1516,1773700,95232
27/7/2021,W.P. Labuan,11,0,40,99600,1070
27/7/2021,W.P. Putrajaya,122,0,75,110000,4300
28/7/2021,Johor,767,0,708,3781000,42524
28/7/2021,Kedah,1112,0,504,2185100,27440
28/7/2021,Kelantan,532,0,237,1906700,25592
28/7/2021,Melaka,531,0,752,932700,15242
28/7/2021,Negeri Sembilan,863,0,1358,1128800,25944
28/7/2021,Pahang,429,0,157,1678700,26498
28/7/2021,Perak,406,0,547,2510300,31694
28/7/2021,Perlis,3,0,7,254900,4808
28/7/2021,Pulau Pinang,760,0,324,1773600,29058
28/7/2021,Sabah,913,0,527,3908500,34142
28/7/2021,Sarawak,464,0,341,2816500,38973
28/7/2021,Selangor,7171,2,5005,6538000,163968
28/7/2021,Terengganu,490,0,129,1259300,16052
28/7/2021,W.P. Kuala Lumpur,2880,4,1709,1773700,92640
28/7/2021,W.P. Labuan,16,0,33,99600,968
28/7/2021,W.P. Putrajaya,68,0,35,110000,4231
29/7/2021,Johor,1054,8,606,3781000,49154
29/7/2021,Kedah,1212,0,711,2185100,26279
29/7/2021,Kelantan,615,0,329,1906700,24878
29/7/2021,Melaka,416,0,371,932700,14453
29/7/2021,Negeri Sembilan,884,2,1474,1128800,28930
29/7/2021,Pahang,638,0,71,1678700,28033
29/7/2021,Perak,596,0,275,2510300,31094
29/7/2021,Perlis,10,0,0,254900,4156
29/7/2021,Pulau Pinang,554,0,255,1773600,28053
29/7/2021,Sabah,776,0,649,3908500,37546
29/7/2021,Sarawak,582,0,330,2816500,33173
29/7/2021,Selangor,7163,3,6061,6538000,164121
29/7/2021,Terengganu,437,0,308,1259300,16163
29/7/2021,W.P. Kuala Lumpur,2138,19,1451,1773700,86860
29/7/2021,W.P. Labuan,11,0,33,99600,657
29/7/2021,W.P. Putrajaya,84,0,6,110000,3726
30/7/2021,Johor,1104,1,472,3781000,46466
30/7/2021,Kedah,1281,0,133,2185100,16446
30/7/2021,Kelantan,656,0,326,1906700,2346
30/7/2021,Melaka,581,0,517,932700,14849
30/7/2021,Negeri Sembilan,1079,0,1411,1128800,27068
30/7/2021,Pahang,540,0,248,1678700,15787
30/7/2021,Perak,810,0,344,2510300,31978
30/7/2021,Perlis,13,0,3,254900,2463
30/7/2021,Pulau Pinang,689,0,563,1773600,26388
30/7/2021,Sabah,1066,0,537,3908500,38328
30/7/2021,Sarawak,450,0,327,2816500,30312
30/7/2021,Selangor,6092,14,5480,6538000,174722
30/7/2021,Terengganu,258,0,217,1259300,5301
30/7/2021,W.P. Kuala Lumpur,2114,2,1523,1773700,92883
30/7/2021,W.P. Labuan,7,0,19,99600,739
30/7/2021,W.P. Putrajaya,100,0,59,110000,5744
31/7/2021,Johor,1144,0,419,3781000,50565
31/7/2021,Kedah,1389,0,1042,2185100,19458
31/7/2021,Kelantan,580,0,126,1906700,3881
31/7/2021,Melaka,697,0,450,932700,13776
31/7/2021,Negeri Sembilan,929,0,1207,1128800,23300
31/7/2021,Pahang,653,0,239,1678700,19755
31/7/2021,Perak,775,0,328,2510300,29069
31/7/2021,Perlis,16,0,0,254900,1938
31/7/2021,Pulau Pinang,713,0,181,1773600,21539
31/7/2021,Sabah,1035,0,485,3908500,46125
31/7/2021,Sarawak,485,0,311,2816500,35856
31/7/2021,Selangor,6400,9,4961,6538000,163230
31/7/2021,Terengganu,883,0,171,1259300,21663
31/7/2021,W.P. Kuala Lumpur,1962,0,1727,1773700,82063
31/7/2021,W.P. Labuan,9,0,30,99600,686
31/7/2021,W.P. Putrajaya,116,0,41,110000,5244
1/8/2021,Johor,1045,0,1200,3781000,44954
1/8/2021,Kedah,1511,0,633,2185100,23713
1/8/2021,Kelantan,459,0,284,1906700,25892
1/8/2021,Melaka,686,0,200,932700,2591
1/8/2021,Negeri Sembilan,809,0,784,1128800,23164
1/8/2021,Pahang,676,0,445,1678700,12962
1/8/2021,Perak,693,0,440,2510300,24978
1/8/2021,Perlis,21,0,9,254900,2173
1/8/2021,Pulau Pinang,752,0,372,1773600,21430
1/8/2021,Sabah,1002,0,577,3908500,31541
1/8/2021,Sarawak,578,0,253,2816500,30473
1/8/2021,Selangor,6326,0,4780,6538000,154482
1/8/2021,Terengganu,429,0,319,1259300,14233
1/8/2021,W.P. Kuala Lumpur,2086,1,970,1773700,73478
1/8/2021,W.P. Labuan,5,0,12,99600,695
1/8/2021,W.P. Putrajaya,72,0,48,110000,4884
2/8/2021,Johor,1222,1,798,3781000,50204
2/8/2021,Kedah,1108,0,724,2185100,28871
2/8/2021,Kelantan,552,0,428,1906700,31393
2/8/2021,Melaka,463,0,331,932700,15044
2/8/2021,Negeri Sembilan,862,0,1278,1128800,22665
2/8/2021,Pahang,475,0,512,1678700,23630
2/8/2021,Perak,748,0,458,2510300,32000
2/8/2021,Perlis,9,0,8,254900,2872
2/8/2021,Pulau Pinang,667,0,715,1773600,25882
2/8/2021,Sabah,1166,0,579,3908500,40182
2/8/2021,Sarawak,411,1,366,2816500,34764
2/8/2021,Selangor,6067,2,4408,6538000,104976
2/8/2021,Terengganu,425,0,409,1259300,15218
2/8/2021,W.P. Kuala Lumpur,1536,2,676,1773700,50871
2/8/2021,W.P. Labuan,7,0,23,99600,659
2/8/2021,W.P. Putrajaya,46,0,54,110000,4205
3/8/2021,Johor,1275,0,670,3781000,51472
3/8/2021,Kedah,1036,0,292,2185100,31181
3/8/2021,Kelantan,915,1,311,1906700,32253
3/8/2021,Melaka,508,0,298,932700,16041
3/8/2021,Negeri Sembilan,816,3,904,1128800,26063
3/8/2021,Pahang,628,1,410,1678700,29064
3/8/2021,Perak,967,1,501,2510300,31763
3/8/2021,Perlis,7,0,7,254900,3227
3/8/2021,Pulau Pinang,798,0,489,1773600,28941
3/8/2021,Sabah,1010,0,699,3908500,44098
3/8/2021,Sarawak,494,0,375,2816500,28178
3/8/2021,Selangor,5836,2,5538,6538000,108487
3/8/2021,Terengganu,429,0,140,1259300,15600
3/8/2021,W.P. Kuala Lumpur,2309,29,1596,1773700,49768
3/8/2021,W.P. Labuan,5,0,17,99600,502
3/8/2021,W.P. Putrajaya,72,0,50,110000,3189
4/8/2021,Johor,1162,1,464,3781000,49431
4/8/2021,Kedah,1371,0,2015,2185100,31690
4/8/2021,Kelantan,1003,0,429,1906700,33721
4/8/2021,Melaka,508,0,424,932700,16774
4/8/2021,Negeri Sembilan,800,0,586,1128800,25866
4/8/2021,Pahang,558,0,446,1678700,26715
4/8/2021,Perak,662,0,361,2510300,31852
4/8/2021,Perlis,11,0,3,254900,3263
4/8/2021,Pulau Pinang,867,0,198,1773600,29036
4/8/2021,Sabah,949,0,413,3908500,42556
4/8/2021,Sarawak,552,0,292,2816500,25442
4/8/2021,Selangor,8377,2,5499,6538000,118432
4/8/2021,Terengganu,481,0,369,1259300,14798
4/8/2021,W.P. Kuala Lumpur,2467,18,1137,1773700,54466
4/8/2021,W.P. Labuan,5,1,16,99600,638
4/8/2021,W.P. Putrajaya,46,1,52,110000,4689
5/8/2021,Johor,1300,13,826,3781000,50929
5/8/2021,Kedah,1446,0,1085,2185100,34178
5/8/2021,Kelantan,772,0,41,1906700,34062
5/8/2021,Melaka,622,0,327,932700,18628
5/8/2021,Negeri Sembilan,989,0,662,1128800,25899
5/8/2021,Pahang,426,0,378,1678700,30144
5/8/2021,Perak,916,1,348,2510300,32364
5/8/2021,Perlis,4,0,4,254900,3797
5/8/2021,Pulau Pinang,1022,0,927,1773600,30070
5/8/2021,Sabah,1062,0,619,3908500,47330
5/8/2021,Sarawak,759,4,604,2816500,29387
5/8/2021,Selangor,8549,5,6071,6538000,117514
5/8/2021,Terengganu,501,0,313,1259300,15375
5/8/2021,W.P. Kuala Lumpur,2163,11,1575,1773700,55829
5/8/2021,W.P. Labuan,15,0,20,99600,578
5/8/2021,W.P. Putrajaya,50,0,93,110000,4449
6/8/2021,Johor,1275,0,687,3781000,47291
6/8/2021,Kedah,1371,0,1448,2185100,25559
6/8/2021,Kelantan,938,0,1185,1906700,4634
6/8/2021,Melaka,491,0,338,932700,17128
6/8/2021,Negeri Sembilan,986,0,630,1128800,25340
6/8/2021,Pahang,610,0,330,1678700,25597
6/8/2021,Perak,624,0,415,2510300,34459
6/8/2021,Perlis,9,0,7,254900,1895
6/8/2021,Pulau Pinang,776,0,145,1773600,27859
6/8/2021,Sabah,1291,0,770,3908500,46271
6/8/2021,Sarawak,652,0,391,2816500,23226
6/8/2021,Selangor,8792,3,7665,6538000,115566
6/8/2021,Terengganu,460,0,308,1259300,3689
6/8/2021,W.P. Kuala Lumpur,2483,10,2020,1773700,57460
6/8/2021,W.P. Labuan,9,0,13,99600,565
6/8/2021,W.P. Putrajaya,122,0,42,110000,3938
7/8/2021,Johor,1182,0,736,3781000,50014
7/8/2021,Kedah,1514,0,1233,2185100,32202
7/8/2021,Kelantan,930,0,497,1906700,8937
7/8/2021,Melaka,414,0,588,932700,17520
7/8/2021,Negeri Sembilan,884,0,724,1128800,22265
7/8/2021,Pahang,714,0,377,1678700,14313
7/8/2021,Perak,774,0,780,2510300,27042
7/8/2021,Perlis,41,0,12,254900,1641
7/8/2021,Pulau Pinang,959,0,484,1773600,23385
7/8/2021,Sabah,1255,0,653,3908500,43369
7/8/2021,Sarawak,573,0,395,2816500,26220
7/8/2021,Selangor,7084,1,7145,6538000,106933
7/8/2021,Terengganu,425,0,359,1259300,17040
7/8/2021,W.P. Kuala Lumpur,2450,15,2273,1773700,44644
7/8/2021,W.P. Labuan,2,0,5,99600,523
7/8/2021,W.P. Putrajaya,56,0,62,110000,3961
8/8/2021,Johor,1308,1,967,3781000,51495
8/8/2021,Kedah,1610,0,1356,2185100,35481
8/8/2021,Kelantan,870,0,470,1906700,24168
8/8/2021,Melaka,526,0,471,932700,4761
