date,state,deaths_new,deaths_new_dod,deaths_bid,deaths_bid_dod,cumul_full,population,cumul_partial,cumul_full
28/1/2021,Pulau Pinang,0,0,0,0,0,1773600,0,0
28/1/2021,Sabah,3,1,1,0,0,3908500,0,0
28/1/2021,Sarawak,1,0,0,0,0,2816500,0,4
28/1/2021,Selangor,4,8,1,0,0,6538000,0,0
28/1/2021,Terengganu,0,0,0,0,0,1259300,0,0
28/1/2021,W.P. Kuala Lumpur,1,1,0,0,0,1773700,0,0
28/1/2021,W.P. Labuan,0,1,0,0,0,99600,0,0
28/1/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
29/1/2021,Johor,0,0,0,0,0,3781000,0,0
29/1/2021,Kedah,0,0,0,0,0,2185100,0,0
29/1/2021,Kelantan,1,0,0,0,0,1906700,0,0
29/1/2021,Melaka,1,2,0,0,0,932700,0,0
29/1/2021,Negeri Sembilan,0,1,0,0,0,1128800,0,1
29/1/2021,Pahang,0,0,0,0,0,1678700,0,1
29/1/2021,Perak,1,1,1,0,0,2510300,0,1
29/1/2021,Perlis,0,0,0,0,0,254900,0,0
29/1/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
29/1/2021,Sabah,2,2,1,0,0,3908500,0,0
29/1/2021,Sarawak,1,2,0,1,0,2816500,0,4
29/1/2021,Selangor,9,7,3,1,0,6538000,0,1
29/1/2021,Terengganu,0,1,0,0,0,1259300,0,0
29/1/2021,W.P. Kuala Lumpur,1,2,0,0,0,1773700,0,0
29/1/2021,W.P. Labuan,0,1,0,0,0,99600,0,0
29/1/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
30/1/2021,Johor,1,1,0,0,0,3781000,0,0
30/1/2021,Kedah,0,0,0,0,0,2185100,0,1
30/1/2021,Kelantan,0,0,0,0,0,1906700,0,0
30/1/2021,Melaka,1,0,0,0,0,932700,0,0
30/1/2021,Negeri Sembilan,0,1,0,0,0,1128800,0,1
30/1/2021,Pahang,0,0,0,0,0,1678700,0,1
30/1/2021,Perak,2,1,0,0,0,2510300,0,1
30/1/2021,Perlis,0,0,0,0,0,254900,0,0
30/1/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
30/1/2021,Sabah,2,2,1,1,0,3908500,0,1
30/1/2021,Sarawak,1,0,0,0,0,2816500,0,5
30/1/2021,Selangor,4,7,2,0,0,6538000,0,1
30/1/2021,Terengganu,0,0,0,0,0,1259300,0,0
30/1/2021,W.P. Kuala Lumpur,0,1,0,1,0,1773700,0,0
30/1/2021,W.P. Labuan,2,0,0,0,0,99600,0,0
30/1/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
31/1/2021,Johor,0,3,0,0,0,3781000,0,1
31/1/2021,Kedah,0,0,0,0,0,2185100,0,1
31/1/2021,Kelantan,0,0,0,0,0,1906700,0,0
31/1/2021,Melaka,0,1,0,0,0,932700,0,0
31/1/2021,Negeri Sembilan,0,1,0,0,0,1128800,0,1
31/1/2021,Pahang,0,0,0,0,0,1678700,0,1
31/1/2021,Perak,0,1,0,1,0,2510300,0,1
31/1/2021,Perlis,0,0,0,0,0,254900,0,0
31/1/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
31/1/2021,Sabah,0,1,0,1,0,3908500,0,2
31/1/2021,Sarawak,1,1,1,0,0,2816500,0,5
31/1/2021,Selangor,12,7,1,0,0,6538000,0,1
31/1/2021,Terengganu,0,0,0,0,0,1259300,0,1
31/1/2021,W.P. Kuala Lumpur,1,3,0,0,0,1773700,0,0
31/1/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
31/1/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
1/2/2021,Johor,1,0,0,0,0,3781000,0,4
1/2/2021,Kedah,0,1,0,0,0,2185100,0,1
1/2/2021,Kelantan,0,1,0,0,0,1906700,0,0
1/2/2021,Melaka,1,0,0,0,0,932700,0,0
1/2/2021,Negeri Sembilan,3,0,0,0,0,1128800,0,1
1/2/2021,Pahang,0,0,0,0,0,1678700,0,2
1/2/2021,Perak,1,0,0,0,0,2510300,0,1
1/2/2021,Perlis,0,0,0,0,0,254900,0,0
1/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
1/2/2021,Sabah,0,1,0,0,0,3908500,0,5
1/2/2021,Sarawak,1,1,0,1,0,2816500,0,8
1/2/2021,Selangor,1,5,0,0,0,6538000,0,2
1/2/2021,Terengganu,1,0,0,0,0,1259300,0,1
1/2/2021,W.P. Kuala Lumpur,0,4,0,1,0,1773700,0,2
1/2/2021,W.P. Labuan,1,1,0,0,0,99600,0,2
1/2/2021,W.P. Putrajaya,0,1,0,0,0,110000,0,0
2/2/2021,Johor,2,2,0,0,0,3781000,0,4
2/2/2021,Kedah,1,0,0,0,0,2185100,0,3
2/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
2/2/2021,Melaka,0,0,0,0,0,932700,0,0
2/2/2021,Negeri Sembilan,0,1,0,0,0,1128800,0,1
2/2/2021,Pahang,0,0,0,0,0,1678700,0,2
2/2/2021,Perak,0,1,0,0,0,2510300,0,1
2/2/2021,Perlis,0,0,0,0,0,254900,0,0
2/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
2/2/2021,Sabah,4,3,0,1,0,3908500,0,5
2/2/2021,Sarawak,0,1,0,0,0,2816500,0,10
2/2/2021,Selangor,12,4,0,0,0,6538000,0,2
2/2/2021,Terengganu,0,0,0,0,0,1259300,0,1
2/2/2021,W.P. Kuala Lumpur,2,2,0,0,0,1773700,0,2
2/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
2/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
3/2/2021,Johor,1,1,0,0,0,3781000,0,4
3/2/2021,Kedah,0,0,0,0,0,2185100,0,3
3/2/2021,Kelantan,1,1,0,0,0,1906700,0,0
3/2/2021,Melaka,1,0,1,0,0,932700,0,0
3/2/2021,Negeri Sembilan,3,0,0,0,0,1128800,0,1
3/2/2021,Pahang,0,0,0,0,0,1678700,0,2
3/2/2021,Perak,2,0,1,0,0,2510300,0,1
3/2/2021,Perlis,0,0,0,0,0,254900,0,0
3/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
3/2/2021,Sabah,1,5,1,1,0,3908500,0,5
3/2/2021,Sarawak,3,2,1,0,0,2816500,0,11
3/2/2021,Selangor,5,8,0,1,0,6538000,0,2
3/2/2021,Terengganu,0,0,0,0,0,1259300,0,1
3/2/2021,W.P. Kuala Lumpur,1,3,0,1,0,1773700,0,2
3/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
3/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
4/2/2021,Johor,2,5,0,0,0,3781000,0,5
4/2/2021,Kedah,0,0,0,0,0,2185100,0,4
4/2/2021,Kelantan,1,1,0,0,0,1906700,0,0
4/2/2021,Melaka,1,2,0,0,0,932700,0,0
4/2/2021,Negeri Sembilan,1,0,0,0,0,1128800,0,1
4/2/2021,Pahang,2,0,2,0,0,1678700,0,2
4/2/2021,Perak,0,1,0,0,0,2510300,0,1
4/2/2021,Perlis,0,0,0,0,0,254900,0,0
4/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1
4/2/2021,Sabah,3,5,0,2,0,3908500,0,5
4/2/2021,Sarawak,3,4,0,0,0,2816500,0,11
4/2/2021,Selangor,4,3,1,0,0,6538000,0,2
4/2/2021,Terengganu,0,0,0,0,0,1259300,0,1
4/2/2021,W.P. Kuala Lumpur,0,1,0,0,0,1773700,0,2
4/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
4/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
5/2/2021,Johor,0,1,0,0,0,3781000,0,5
5/2/2021,Kedah,0,0,0,0,0,2185100,0,4
5/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
5/2/2021,Melaka,0,0,0,0,0,932700,0,0
5/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,1
5/2/2021,Pahang,0,0,0,0,0,1678700,0,2
5/2/2021,Perak,1,1,0,1,0,2510300,0,1
5/2/2021,Perlis,0,0,0,0,0,254900,0,1
5/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,3
5/2/2021,Sabah,5,2,1,1,0,3908500,0,5
5/2/2021,Sarawak,3,1,0,0,0,2816500,0,12
5/2/2021,Selangor,3,3,0,0,0,6538000,0,9
5/2/2021,Terengganu,0,0,0,0,0,1259300,0,2
5/2/2021,W.P. Kuala Lumpur,7,0,1,0,0,1773700,0,2
5/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
5/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
6/2/2021,Johor,3,0,0,0,0,3781000,0,5
6/2/2021,Kedah,0,1,0,0,0,2185100,0,4
6/2/2021,Kelantan,1,0,0,0,0,1906700,0,0
6/2/2021,Melaka,2,0,0,0,0,932700,0,0
6/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,1
6/2/2021,Pahang,0,1,0,1,0,1678700,0,2
6/2/2021,Perak,0,1,0,0,0,2510300,0,1
6/2/2021,Perlis,0,0,0,0,0,254900,0,1
6/2/2021,Pulau Pinang,0,2,0,0,0,1773600,0,9
6/2/2021,Sabah,3,2,2,0,0,3908500,0,6
6/2/2021,Sarawak,0,2,0,0,0,2816500,0,15
6/2/2021,Selangor,1,6,0,0,0,6538000,0,9
6/2/2021,Terengganu,0,0,0,0,0,1259300,0,2
6/2/2021,W.P. Kuala Lumpur,2,1,1,0,0,1773700,0,2
6/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
6/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
7/2/2021,Johor,1,3,0,0,0,3781000,0,6
7/2/2021,Kedah,1,1,0,0,0,2185100,0,4
7/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
7/2/2021,Melaka,0,0,0,0,0,932700,0,0
7/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,1
7/2/2021,Pahang,0,1,0,0,0,1678700,0,2
7/2/2021,Perak,0,1,0,0,0,2510300,0,1
7/2/2021,Perlis,0,0,0,0,0,254900,0,1
7/2/2021,Pulau Pinang,1,0,0,0,0,1773600,0,9
7/2/2021,Sabah,3,2,1,0,0,3908500,0,7
7/2/2021,Sarawak,2,1,0,0,0,2816500,0,15
7/2/2021,Selangor,4,2,1,0,0,6538000,0,9
7/2/2021,Terengganu,0,0,0,0,0,1259300,0,2
7/2/2021,W.P. Kuala Lumpur,3,1,1,0,0,1773700,0,2
7/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
7/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
8/2/2021,Johor,2,3,0,0,0,3781000,0,6
8/2/2021,Kedah,1,0,0,0,0,2185100,0,4
8/2/2021,Kelantan,1,0,0,0,0,1906700,0,0
8/2/2021,Melaka,1,0,1,0,0,932700,0,0
8/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,1
8/2/2021,Pahang,0,1,0,0,0,1678700,0,2
8/2/2021,Perak,2,0,1,0,0,2510300,0,1
8/2/2021,Perlis,0,0,0,0,0,254900,0,1
8/2/2021,Pulau Pinang,1,0,0,0,0,1773600,0,9
8/2/2021,Sabah,3,7,2,3,0,3908500,0,7
8/2/2021,Sarawak,3,4,0,0,0,2816500,0,15
8/2/2021,Selangor,7,6,0,2,0,6538000,0,9
8/2/2021,Terengganu,0,0,0,0,0,1259300,0,2
8/2/2021,W.P. Kuala Lumpur,3,2,2,1,0,1773700,0,2
8/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
8/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
9/2/2021,Johor,2,3,0,0,0,3781000,0,6
9/2/2021,Kedah,0,0,0,0,0,2185100,0,4
9/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
9/2/2021,Melaka,0,0,0,0,0,932700,0,0
9/2/2021,Negeri Sembilan,0,1,0,0,0,1128800,0,1
9/2/2021,Pahang,0,0,0,0,0,1678700,0,2
9/2/2021,Perak,0,0,0,0,0,2510300,0,1
9/2/2021,Perlis,0,0,0,0,0,254900,0,1
9/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,9
9/2/2021,Sabah,2,2,0,0,0,3908500,0,7
9/2/2021,Sarawak,2,0,0,0,0,2816500,0,16
9/2/2021,Selangor,6,7,0,0,0,6538000,0,9
9/2/2021,Terengganu,0,0,0,0,0,1259300,0,2
9/2/2021,W.P. Kuala Lumpur,1,0,0,0,0,1773700,0,2
9/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
9/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
10/2/2021,Johor,2,0,0,0,0,3781000,0,6
10/2/2021,Kedah,1,1,0,0,0,2185100,0,4
10/2/2021,Kelantan,0,1,0,0,0,1906700,0,0
10/2/2021,Melaka,0,0,0,0,0,932700,0,0
10/2/2021,Negeri Sembilan,0,1,0,1,0,1128800,0,1
10/2/2021,Pahang,0,0,0,0,0,1678700,0,2
10/2/2021,Perak,0,0,0,0,0,2510300,0,1
10/2/2021,Perlis,0,0,0,0,0,254900,0,1
10/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,9
10/2/2021,Sabah,4,1,0,0,0,3908500,0,7
10/2/2021,Sarawak,0,1,0,0,0,2816500,0,16
10/2/2021,Selangor,5,6,0,1,0,6538000,0,9
10/2/2021,Terengganu,0,0,0,0,0,1259300,0,2
10/2/2021,W.P. Kuala Lumpur,1,0,0,0,0,1773700,0,2
10/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
10/2/2021,W.P. Putrajaya,1,0,0,0,0,110000,0,0
11/2/2021,Johor,0,0,0,0,0,3781000,0,6
11/2/2021,Kedah,0,0,0,0,0,2185100,0,4
11/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
11/2/2021,Melaka,0,1,0,0,0,932700,0,0
11/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,1
11/2/2021,Pahang,0,0,0,0,0,1678700,0,2
11/2/2021,Perak,0,1,0,0,0,2510300,0,1
11/2/2021,Perlis,0,0,0,0,0,254900,0,1
11/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,9
11/2/2021,Sabah,0,2,0,0,0,3908500,0,7
11/2/2021,Sarawak,0,1,0,0,0,2816500,0,16
11/2/2021,Selangor,0,5,0,0,0,6538000,0,9
11/2/2021,Terengganu,1,2,0,0,0,1259300,0,2
11/2/2021,W.P. Kuala Lumpur,0,1,0,0,0,1773700,0,2
11/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
11/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
12/2/2021,Johor,1,1,0,0,0,3781000,0,6
12/2/2021,Kedah,0,0,0,0,0,2185100,0,4
12/2/2021,Kelantan,1,0,0,0,0,1906700,0,0
12/2/2021,Melaka,1,0,0,0,0,932700,0,0
12/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,1
12/2/2021,Pahang,1,0,1,0,0,1678700,0,2
12/2/2021,Perak,1,0,0,0,0,2510300,0,2
12/2/2021,Perlis,0,0,0,0,0,254900,0,1
12/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,9
12/2/2021,Sabah,2,0,0,0,0,3908500,0,7
12/2/2021,Sarawak,2,1,0,0,0,2816500,0,16
12/2/2021,Selangor,7,2,0,0,0,6538000,0,9
12/2/2021,Terengganu,0,1,0,0,0,1259300,0,2
12/2/2021,W.P. Kuala Lumpur,2,1,0,0,0,1773700,0,2
12/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
12/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
13/2/2021,Johor,1,1,0,0,0,3781000,0,7
13/2/2021,Kedah,0,0,0,0,0,2185100,0,4
13/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
13/2/2021,Melaka,0,0,0,0,0,932700,0,0
13/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,3
13/2/2021,Pahang,0,0,0,0,0,1678700,0,2
13/2/2021,Perak,0,1,0,0,0,2510300,0,2
13/2/2021,Perlis,0,0,0,0,0,254900,0,1
13/2/2021,Pulau Pinang,0,1,0,0,0,1773600,0,9
13/2/2021,Sabah,1,3,0,1,0,3908500,0,8
13/2/2021,Sarawak,1,3,0,0,0,2816500,0,16
13/2/2021,Selangor,2,3,1,0,0,6538000,0,9
13/2/2021,Terengganu,1,0,0,0,0,1259300,0,2
13/2/2021,W.P. Kuala Lumpur,0,3,0,1,0,1773700,0,2
13/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
13/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,0
14/2/2021,Johor,0,1,0,0,0,3781000,0,42
14/2/2021,Kedah,0,0,0,0,0,2185100,0,4
14/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
14/2/2021,Melaka,0,0,0,0,0,932700,0,0
14/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,3
14/2/2021,Pahang,0,0,0,0,0,1678700,0,2
14/2/2021,Perak,0,0,0,0,0,2510300,0,2
14/2/2021,Perlis,0,0,0,0,0,254900,0,1
14/2/2021,Pulau Pinang,1,0,0,0,0,1773600,0,9
14/2/2021,Sabah,1,1,0,0,0,3908500,0,8
14/2/2021,Sarawak,3,1,0,1,0,2816500,0,16
14/2/2021,Selangor,3,3,0,0,0,6538000,0,9
14/2/2021,Terengganu,0,0,0,0,0,1259300,0,3
14/2/2021,W.P. Kuala Lumpur,0,3,0,0,0,1773700,0,8
14/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,2
14/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,18
15/2/2021,Johor,1,0,0,0,0,3781000,0,84
15/2/2021,Kedah,0,0,0,0,0,2185100,0,4
15/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
15/2/2021,Melaka,0,0,0,0,0,932700,0,30
15/2/2021,Negeri Sembilan,0,1,0,0,0,1128800,0,3
15/2/2021,Pahang,0,0,0,0,0,1678700,0,122
15/2/2021,Perak,1,0,0,0,0,2510300,0,175
15/2/2021,Perlis,0,0,0,0,0,254900,0,2
15/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,9
15/2/2021,Sabah,1,3,0,1,0,3908500,0,8
15/2/2021,Sarawak,0,1,0,0,0,2816500,0,16
15/2/2021,Selangor,5,5,0,1,0,6538000,0,50
15/2/2021,Terengganu,0,0,0,0,0,1259300,0,3
15/2/2021,W.P. Kuala Lumpur,3,4,0,1,0,1773700,0,337
15/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,4
15/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,74
16/2/2021,Johor,0,2,0,1,0,3781000,0,84
16/2/2021,Kedah,0,1,0,0,0,2185100,0,10
16/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
16/2/2021,Melaka,0,0,0,0,0,932700,0,187
16/2/2021,Negeri Sembilan,1,0,0,0,0,1128800,0,3
16/2/2021,Pahang,0,0,0,0,0,1678700,0,788
16/2/2021,Perak,0,1,0,0,0,2510300,0,488
16/2/2021,Perlis,0,0,0,0,0,254900,0,155
16/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,340
16/2/2021,Sabah,2,1,1,0,0,3908500,0,8
16/2/2021,Sarawak,1,1,0,0,0,2816500,0,1546
16/2/2021,Selangor,2,2,0,0,0,6538000,0,379
16/2/2021,Terengganu,0,0,0,0,0,1259300,0,9
16/2/2021,W.P. Kuala Lumpur,3,4,0,0,0,1773700,0,627
16/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,4
16/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,93
17/2/2021,Johor,1,1,0,0,0,3781000,0,84
17/2/2021,Kedah,1,0,0,0,0,2185100,0,10
17/2/2021,Kelantan,0,0,0,0,0,1906700,0,0
17/2/2021,Melaka,0,1,0,0,0,932700,0,187
17/2/2021,Negeri Sembilan,1,0,0,0,0,1128800,0,3
17/2/2021,Pahang,0,0,0,0,0,1678700,0,2558
17/2/2021,Perak,2,0,0,0,0,2510300,0,726
17/2/2021,Perlis,0,0,0,0,0,254900,0,157
17/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,340
17/2/2021,Sabah,5,1,1,1,0,3908500,0,538
17/2/2021,Sarawak,2,3,1,0,0,2816500,0,4941
17/2/2021,Selangor,8,1,0,0,0,6538000,0,379
17/2/2021,Terengganu,0,0,0,0,0,1259300,0,9
17/2/2021,W.P. Kuala Lumpur,3,0,0,0,0,1773700,0,627
17/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,131
17/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,93
18/2/2021,Johor,1,0,0,0,0,3781000,0,821
18/2/2021,Kedah,0,0,0,0,0,2185100,0,726
18/2/2021,Kelantan,0,1,0,0,0,1906700,0,147
18/2/2021,Melaka,0,0,0,0,0,932700,0,187
18/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,3
18/2/2021,Pahang,0,0,0,0,0,1678700,0,2654
18/2/2021,Perak,0,0,0,0,0,2510300,0,843
18/2/2021,Perlis,0,0,0,0,0,254900,0,158
18/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,340
18/2/2021,Sabah,0,2,0,1,0,3908500,0,838
18/2/2021,Sarawak,0,1,0,0,0,2816500,0,7847
18/2/2021,Selangor,0,3,0,1,0,6538000,0,380
18/2/2021,Terengganu,0,0,0,0,0,1259300,0,435
18/2/2021,W.P. Kuala Lumpur,0,0,0,0,0,1773700,0,628
18/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,475
18/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,93
19/2/2021,Johor,3,0,0,0,0,3781000,0,2623
19/2/2021,Kedah,0,0,0,0,0,2185100,0,1912
19/2/2021,Kelantan,0,0,0,0,0,1906700,0,1852
19/2/2021,Melaka,1,0,0,0,0,932700,0,367
19/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,533
19/2/2021,Pahang,0,1,0,0,0,1678700,0,3687
19/2/2021,Perak,0,1,0,0,0,2510300,0,2384
19/2/2021,Perlis,0,0,0,0,0,254900,0,510
19/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,734
19/2/2021,Sabah,3,0,2,0,0,3908500,0,1126
19/2/2021,Sarawak,5,4,0,0,0,2816500,0,9666
19/2/2021,Selangor,18,3,4,1,0,6538000,0,1027
19/2/2021,Terengganu,0,0,0,0,0,1259300,0,446
19/2/2021,W.P. Kuala Lumpur,8,0,1,0,0,1773700,0,2799
19/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,919
19/2/2021,W.P. Putrajaya,1,0,0,0,0,110000,0,527
20/2/2021,Johor,0,0,0,0,0,3781000,0,3286
20/2/2021,Kedah,0,0,0,0,0,2185100,0,3161
20/2/2021,Kelantan,1,0,0,0,0,1906700,0,4620
20/2/2021,Melaka,0,0,0,0,0,932700,0,1449
20/2/2021,Negeri Sembilan,1,0,0,0,0,1128800,0,1810
20/2/2021,Pahang,0,0,0,0,0,1678700,0,5808
20/2/2021,Perak,1,0,0,0,0,2510300,0,5362
20/2/2021,Perlis,0,0,0,0,0,254900,0,1043
20/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,1743
20/2/2021,Sabah,1,1,1,0,0,3908500,0,1496
20/2/2021,Sarawak,4,2,0,0,0,2816500,0,10299
20/2/2021,Selangor,1,5,0,0,0,6538000,0,2191
20/2/2021,Terengganu,0,0,0,0,0,1259300,0,2412
20/2/2021,W.P. Kuala Lumpur,0,0,0,0,0,1773700,0,4980
20/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,1290
20/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,999
21/2/2021,Johor,0,0,0,0,0,3781000,0,5691
21/2/2021,Kedah,0,0,0,0,0,2185100,0,4506
21/2/2021,Kelantan,0,0,0,0,0,1906700,0,7901
21/2/2021,Melaka,0,0,0,0,0,932700,0,2554
21/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,2966
21/2/2021,Pahang,0,0,0,0,0,1678700,0,7177
21/2/2021,Perak,0,0,0,0,0,2510300,0,7227
21/2/2021,Perlis,0,0,0,0,0,254900,0,1569
21/2/2021,Pulau Pinang,0,1,0,0,0,1773600,0,2792
21/2/2021,Sabah,0,0,0,0,0,3908500,0,1769
21/2/2021,Sarawak,0,0,0,0,0,2816500,0,10779
21/2/2021,Selangor,2,1,1,0,0,6538000,0,4249
21/2/2021,Terengganu,3,2,0,0,0,1259300,0,4614
21/2/2021,W.P. Kuala Lumpur,1,1,0,0,0,1773700,0,7863
21/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,1581
21/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,1478
22/2/2021,Johor,1,3,1,0,0,3781000,0,7986
22/2/2021,Kedah,0,0,0,0,0,2185100,0,5043
22/2/2021,Kelantan,0,0,0,0,0,1906700,0,10709
22/2/2021,Melaka,0,0,0,0,0,932700,0,3554
22/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,4166
22/2/2021,Pahang,1,0,0,0,0,1678700,0,8656
22/2/2021,Perak,0,0,0,0,0,2510300,0,8196
22/2/2021,Perlis,0,0,0,0,0,254900,0,1861
22/2/2021,Pulau Pinang,0,1,0,1,0,1773600,0,3896
22/2/2021,Sabah,2,3,1,0,0,3908500,0,3211
22/2/2021,Sarawak,1,1,0,0,0,2816500,0,11159
22/2/2021,Selangor,2,1,0,0,0,6538000,0,6386
22/2/2021,Terengganu,0,0,0,0,0,1259300,0,4662
22/2/2021,W.P. Kuala Lumpur,0,1,0,0,0,1773700,0,10758
22/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,1774
22/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,2019
23/2/2021,Johor,1,0,0,0,0,3781000,0,8386
23/2/2021,Kedah,0,0,0,0,0,2185100,0,5198
23/2/2021,Kelantan,1,0,0,0,0,1906700,0,11406
23/2/2021,Melaka,0,0,0,0,0,932700,0,4126
23/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,4832
23/2/2021,Pahang,0,0,0,0,0,1678700,0,9591
23/2/2021,Perak,0,0,0,0,0,2510300,0,9454
23/2/2021,Perlis,0,0,0,0,0,254900,0,2172
23/2/2021,Pulau Pinang,0,0,0,0,0,1773600,0,4901
23/2/2021,Sabah,1,0,1,0,0,3908500,0,5595
23/2/2021,Sarawak,4,2,1,1,0,2816500,0,12446
23/2/2021,Selangor,12,2,3,0,0,6538000,0,8815
23/2/2021,Terengganu,0,0,0,0,0,1259300,0,4662
23/2/2021,W.P. Kuala Lumpur,1,1,1,0,0,1773700,0,11016
23/2/2021,W.P. Labuan,0,0,0,0,0,99600,0,1941
23/2/2021,W.P. Putrajaya,0,0,0,0,0,110000,0,2253
24/2/2021,Johor,0,0,0,0,0,3781000,0,9057
24/2/2021,Kedah,0,0,0,0,0,2185100,0,5295
24/2/2021,Kelantan,0,0,0,0,0,1906700,0,11406
24/2/2021,Melaka,0,0,0,0,0,932700,0,4126
24/2/2021,Negeri Sembilan,0,0,0,0,0,1128800,0,4832
24/2/2021,Pahang,0,0,0,0,0,1678700,0,12671
24/2/2021,Perak,0,0,0,0,0,2510300,0,10154
24/2/2021,Perlis,0,0,0,0,0,254900,0,2172
24/2/2021,Pulau Pinang,1,0,0,0,0,1773600,0,5020
24/2/2021,Sabah,1,0,0,0,0,3908500,0,9047
24/2/2021,Sarawak,0,1,0,0,0,2816500,1,15692
24/2/2021,Selangor,2,2,1,0,0,6538000,0,11699
24/2/2021,Terengganu,1,1,0,0,0,1259300,0,4662
24/2/2021,W.P. Kuala Lumpur,7,1,0,0,0,1773700,41,11016
