date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
24/1/2021,Perak,2728,359,2658,2,26,28,8,22,30,184,21,1413
24/1/2021,Perlis,508,57,493,1,0,1,0,0,0,13,17,307
24/1/2021,Pulau Pinang,1292,224,1249,0,38,38,1,22,23,176,3,652
24/1/2021,Sabah,2948,1301,2817,20,95,115,25,68,93,760,84,1068
24/1/2021,Sarawak,3054,866,2985,27,63,90,27,108,135,317,140,1401
24/1/2021,Selangor,5136,1272,4914,131,172,303,100,143,243,665,428,2185
24/1/2021,Terengganu,1307,268,1284,9,28,37,7,15,22,178,31,721
24/1/2021,W.P. Kuala Lumpur,3154,654,3087,5,39,44,2,44,46,376,33,1075
24/1/2021,W.P. Labuan,122,25,112,1,1,2,0,2,2,7,3,68
25/1/2021,Johor,4550,706,4440,10,113,123,4,46,50,714,94,103
25/1/2021,Kedah,1924,273,1863,4,52,56,1,78,79,279,8,1230
25/1/2021,Kelantan,2371,394,2223,2,46,48,1,48,49,246,4,1381
25/1/2021,Melaka,1101,231,1048,0,21,21,1,27,28,102,31,641
25/1/2021,Negeri Sembilan,1331,633,1284,3,56,59,4,69,73,432,10,523
25/1/2021,Pahang,2170,701,2113,4,34,38,2,26,28,162,6,924
25/1/2021,Perak,2728,359,2658,3,13,16,4,22,26,177,12,1492
25/1/2021,Perlis,508,57,493,3,1,4,7,0,7,10,11,320
25/1/2021,Pulau Pinang,1292,224,1249,0,25,25,0,20,20,181,0,678
25/1/2021,Sabah,2948,1307,2817,21,95,116,10,107,117,741,89,1194
25/1/2021,Sarawak,3054,866,2985,28,166,194,38,130,168,303,128,1379
25/1/2021,Selangor,5136,1272,4914,104,166,270,67,141,208,687,429,2276
25/1/2021,Terengganu,1307,288,1284,4,29,33,5,37,42,170,25,723
25/1/2021,W.P. Kuala Lumpur,3154,654,3087,7,55,62,4,54,58,398,38,1092
25/1/2021,W.P. Labuan,122,25,112,0,1,1,0,0,0,8,3,66
26/1/2021,Johor,4550,706,4440,20,178,198,7,56,63,761,85,100
26/1/2021,Kedah,1924,413,1863,8,33,41,1,44,45,274,11,1230
26/1/2021,Kelantan,2388,418,2254,9,59,68,4,53,57,260,9,1403
26/1/2021,Melaka,1101,231,1048,13,8,21,8,19,27,91,36,656
26/1/2021,Negeri Sembilan,1331,633,1284,0,41,41,3,66,69,393,7,558
26/1/2021,Pahang,2170,701,2113,6,12,18,2,23,25,150,10,1017
26/1/2021,Perak,2728,359,2656,0,10,10,1,23,24,145,11,1548
26/1/2021,Perlis,508,57,493,1,1,2,3,1,4,8,10,323
26/1/2021,Pulau Pinang,1292,224,1249,0,24,24,0,25,25,168,0,713
26/1/2021,Sabah,2948,1307,2817,23,82,105,14,88,102,723,96,1118
26/1/2021,Sarawak,3054,866,2985,48,129,177,25,146,171,306,137,1358
26/1/2021,Selangor,5136,1268,4914,126,136,262,106,163,269,666,422,2360
26/1/2021,Terengganu,1307,288,1284,5,11,16,2,24,26,159,29,764
26/1/2021,W.P. Kuala Lumpur,3154,743,3087,3,36,39,7,28,35,403,34,1136
26/1/2021,W.P. Labuan,122,25,112,1,0,1,0,2,2,6,4,66
27/1/2021,Johor,4550,706,4440,6,158,164,4,48,52,775,51,105
27/1/2021,Kedah,1924,413,1863,5,27,32,0,46,46,266,14,1235
27/1/2021,Kelantan,2388,416,2259,1,59,60,1,37,38,277,9,1664
27/1/2021,Melaka,1101,231,1048,9,15,24,13,24,37,82,32,685
27/1/2021,Negeri Sembilan,1331,633,1284,0,37,37,4,58,62,369,3,580
27/1/2021,Pahang,2170,701,2113,3,22,25,3,26,29,146,6,1064
27/1/2021,Perak,2728,359,2656,4,48,52,2,14,16,173,19,1590
27/1/2021,Perlis,508,57,493,2,0,2,3,0,3,6,7,331
27/1/2021,Pulau Pinang,1292,224,1249,0,22,22,0,17,17,165,0,738
27/1/2021,Sabah,2948,1307,2811,26,95,121,30,83,113,677,89,1228
27/1/2021,Sarawak,3054,866,2985,61,190,251,37,145,182,330,169,1402
27/1/2021,Selangor,5136,1268,4910,143,163,306,146,181,327,673,423,2394
27/1/2021,Terengganu,1307,288,1284,4,11,15,10,30,40,140,22,712
27/1/2021,W.P. Kuala Lumpur,3154,743,3087,4,42,46,5,46,51,422,46,1072
27/1/2021,W.P. Labuan,122,25,112,0,0,0,0,0,0,6,4,70
28/1/2021,Johor,4550,706,4434,10,142,152,5,59,64,761,62,110
28/1/2021,Kedah,1924,413,1863,4,36,40,1,49,50,266,8,1195
28/1/2021,Kelantan,2388,416,2259,13,32,45,14,54,68,261,8,1320
28/1/2021,Melaka,1101,231,1048,15,17,32,7,9,16,90,40,694
28/1/2021,Negeri Sembilan,1331,633,1284,0,42,42,0,64,64,334,3,527
28/1/2021,Pahang,2170,701,2113,5,29,34,2,24,26,151,7,1054
28/1/2021,Perak,2728,359,2656,2,31,33,3,18,21,187,15,1616
28/1/2021,Perlis,508,57,493,1,0,1,1,0,1,6,8,324
28/1/2021,Pulau Pinang,1292,224,1249,0,18,18,0,40,40,140,0,680
28/1/2021,Sabah,2948,1280,2811,18,81,99,22,64,86,708,80,1269
28/1/2021,Sarawak,3054,866,2983,49,110,159,38,91,129,306,165,1392
28/1/2021,Selangor,5136,1268,4910,111,137,248,128,158,286,663,432,2355
28/1/2021,Terengganu,1307,288,1284,10,9,19,5,15,20,134,26,638
28/1/2021,W.P. Kuala Lumpur,3154,743,3087,9,35,44,4,71,75,394,49,979
28/1/2021,W.P. Labuan,122,25,112,1,3,4,0,0,0,9,2,73
29/1/2021,Johor,4550,706,4434,9,135,144,1,58,59,730,65,101
29/1/2021,Kedah,1924,413,1863,6,50,56,0,48,48,291,13,1177
29/1/2021,Kelantan,2388,404,2259,0,28,28,8,50,58,238,0,1228
29/1/2021,Melaka,1101,231,1048,6,9,15,6,5,11,94,40,716
29/1/2021,Negeri Sembilan,1331,633,1284,4,42,46,1,40,41,328,4,518
29/1/2021,Pahang,2170,701,2113,1,30,31,3,26,29,154,6,1036
29/1/2021,Perak,2728,359,2656,8,26,34,0,32,32,174,26,1616
29/1/2021,Perlis,508,57,493,1,3,4,1,1,2,8,6,307
29/1/2021,Pulau Pinang,1292,224,1249,0,18,18,0,13,13,147,0,684
29/1/2021,Sabah,2948,1280,2811,27,71,98,21,81,102,665,84,1222
29/1/2021,Sarawak,3054,866,2983,39,165,204,39,150,189,344,207,1348
29/1/2021,Selangor,5136,1268,4910,175,139,314,93,162,255,667,441,2378
29/1/2021,Terengganu,1307,288,1284,11,30,41,12,30,42,134,25,649
29/1/2021,W.P. Kuala Lumpur,3154,756,3087,5,32,37,3,69,72,347,54,1047
29/1/2021,W.P. Labuan,122,25,112,0,3,3,0,1,1,12,2,66
30/1/2021,Johor,4550,706,4434,8,146,154,1,46,47,779,66,110
30/1/2021,Kedah,1924,413,1863,4,27,31,3,30,33,275,9,1147
30/1/2021,Kelantan,2388,404,2259,2,31,33,0,36,36,231,2,1196
30/1/2021,Melaka,1101,231,1048,6,19,25,3,24,27,89,43,662
30/1/2021,Negeri Sembilan,1331,633,1284,0,35,35,0,48,48,308,2,498
30/1/2021,Pahang,2170,701,2113,1,30,31,4,28,32,152,2,976
30/1/2021,Perak,2728,359,2656,3,24,27,6,28,34,167,20,1536
30/1/2021,Perlis,508,57,493,5,0,5,2,1,3,6,13,274
30/1/2021,Pulau Pinang,1292,224,1249,0,16,16,0,29,29,138,0,684
30/1/2021,Sabah,2948,1280,2811,20,60,80,15,70,85,641,87,1202
30/1/2021,Sarawak,3054,866,2983,57,206,263,51,135,186,345,178,1362
30/1/2021,Selangor,5161,1268,4935,165,149,314,141,172,313,677,480,2205
30/1/2021,Terengganu,1307,288,1284,12,35,47,7,32,39,136,31,641
30/1/2021,W.P. Kuala Lumpur,3113,726,3046,6,44,50,3,56,59,334,70,940
30/1/2021,W.P. Labuan,122,25,112,0,0,0,0,1,1,11,2,59
31/1/2021,Johor,4550,706,4434,10,138,148,2,50,52,782,66,109
31/1/2021,Kedah,1924,413,1863,0,41,41,1,33,34,279,3,1233
31/1/2021,Kelantan,2390,406,2261,0,28,28,2,20,22,241,0,1281
31/1/2021,Melaka,1101,231,1048,1,22,23,2,11,13,100,42,639
31/1/2021,Negeri Sembilan,1331,633,1284,1,29,30,0,37,37,295,3,483
31/1/2021,Pahang,2170,701,2113,1,24,25,2,22,24,153,1,975
31/1/2021,Perak,2728,359,2656,2,15,17,4,18,22,160,16,1473
31/1/2021,Perlis,508,57,493,3,0,3,2,0,2,7,12,274
31/1/2021,Pulau Pinang,1292,224,1249,0,6,6,0,24,24,120,0,672
31/1/2021,Sabah,2948,1280,2801,31,59,90,20,80,100,614,99,1144
31/1/2021,Sarawak,3054,866,2979,47,59,106,33,168,201,324,190,1366
31/1/2021,Selangor,5161,1268,4935,99,148,247,90,168,258,653,499,2170
31/1/2021,Terengganu,1307,288,1295,9,18,27,5,22,27,130,36,582
31/1/2021,W.P. Kuala Lumpur,3113,776,3046,7,28,35,5,62,67,296,58,951
31/1/2021,W.P. Labuan,122,25,112,1,0,1,0,1,1,12,3,62
1/2/2021,Johor,4550,706,4434,1,114,115,2,64,66,736,61,112
1/2/2021,Kedah,1924,413,1863,9,30,39,0,65,65,244,12,1248
1/2/2021,Kelantan,2390,406,2261,2,35,37,0,32,32,242,1,1306
1/2/2021,Melaka,1101,231,1048,3,38,41,13,32,45,106,32,685
1/2/2021,Negeri Sembilan,1331,633,1284,0,57,57,1,25,26,321,2,509
1/2/2021,Pahang,2170,701,2113,1,21,22,0,36,36,148,2,982
1/2/2021,Perak,2728,359,2656,2,18,20,6,15,21,158,13,1562
1/2/2021,Perlis,508,57,493,1,0,1,6,0,6,7,6,269
1/2/2021,Pulau Pinang,1292,224,1249,0,24,24,0,24,24,119,0,687
1/2/2021,Sabah,2948,1282,2801,10,43,53,25,70,95,590,68,1161
1/2/2021,Sarawak,3054,866,2979,44,196,240,33,136,169,333,199,1432
1/2/2021,Selangor,5161,1268,4935,137,118,255,181,133,314,635,432,2296
1/2/2021,Terengganu,1307,288,1295,5,12,17,3,18,21,124,38,555
1/2/2021,W.P. Kuala Lumpur,3113,780,3046,6,42,48,3,42,45,296,60,947
1/2/2021,W.P. Labuan,122,25,112,0,0,0,0,1,1,11,3,60
2/2/2021,Johor,4550,706,4434,0,166,166,0,58,58,755,62,41
2/2/2021,Kedah,1924,413,1863,3,15,18,0,32,32,242,7,1247
2/2/2021,Kelantan,2596,406,2467,2,17,19,1,26,27,231,2,1335
2/2/2021,Melaka,1101,231,1048,3,38,41,13,32,45,92,24,725
2/2/2021,Negeri Sembilan,1331,633,1284,1,41,42,0,44,44,317,1,574
2/2/2021,Pahang,2170,701,2113,3,12,15,1,32,33,128,4,1062
2/2/2021,Perak,2728,359,2656,1,14,15,0,34,34,134,9,1646
2/2/2021,Perlis,508,57,493,3,0,3,2,0,2,7,7,236
2/2/2021,Pulau Pinang,1292,224,1249,1,21,22,0,30,30,103,1,700
2/2/2021,Sabah,2948,1282,2801,15,55,70,13,81,94,554,79,1222
2/2/2021,Sarawak,3054,866,2979,48,85,133,37,167,204,321,200,1319
2/2/2021,Selangor,5161,1268,4935,112,147,259,195,156,351,641,338,2447
2/2/2021,Terengganu,1307,288,1295,4,11,15,7,15,22,119,35,594
2/2/2021,W.P. Kuala Lumpur,3113,780,3046,5,31,36,3,39,42,305,59,1041
2/2/2021,W.P. Labuan,122,25,112,0,0,0,0,1,1,12,2,58
3/2/2021,Johor,4550,706,4434,0,136,136,0,61,61,761,60,37
3/2/2021,Kedah,1924,413,1863,1,29,30,2,36,38,237,5,1251
3/2/2021,Kelantan,2596,406,2467,1,26,27,1,52,53,202,2,1351
3/2/2021,Melaka,1101,231,1048,12,13,25,4,8,12,97,32,705
3/2/2021,Negeri Sembilan,1331,633,1284,5,26,31,3,40,43,298,5,613
3/2/2021,Pahang,2170,701,2113,1,13,14,2,12,14,129,3,1059
3/2/2021,Perak,2728,359,2656,1,13,14,5,22,27,121,9,1653
3/2/2021,Perlis,508,57,493,4,0,4,2,0,2,8,9,233
3/2/2021,Pulau Pinang,1292,224,1249,0,13,13,0,21,21,92,0,746
3/2/2021,Sabah,2948,1282,2801,17,105,122,27,51,78,565,70,1258
3/2/2021,Sarawak,3054,866,2978,46,110,156,46,93,139,311,198,1402
3/2/2021,Selangor,5161,1304,4935,149,151,300,108,182,290,599,487,2352
3/2/2021,Terengganu,1307,288,1295,14,15,29,3,24,27,110,43,572
3/2/2021,W.P. Kuala Lumpur,3113,780,3046,3,41,44,1,39,40,309,76,1064
3/2/2021,W.P. Labuan,122,25,112,2,0,2,0,1,1,12,4,60
4/2/2021,Johor,4550,706,4434,0,172,172,0,67,67,724,182,37
4/2/2021,Kedah,1924,413,1863,4,32,36,0,15,15,252,8,1210
4/2/2021,Kelantan,2596,406,2467,2,23,25,0,47,47,180,3,1353
4/2/2021,Melaka,1101,231,1048,6,13,19,4,12,16,98,30,783
4/2/2021,Negeri Sembilan,1331,633,1284,5,65,70,1,45,46,311,9,566
4/2/2021,Pahang,2170,701,2113,3,12,15,2,28,30,113,4,1063
4/2/2021,Perak,2728,359,2656,1,22,23,0,15,15,130,8,1686
4/2/2021,Perlis,508,57,493,2,0,2,3,0,3,8,8,250
4/2/2021,Pulau Pinang,1292,224,1249,0,19,19,0,12,12,99,0,736
4/2/2021,Sabah,2948,1282,2801,17,83,100,18,56,74,645,69,1162
4/2/2021,Sarawak,3054,866,2978,39,142,181,52,127,179,327,165,1579
4/2/2021,Selangor,5161,1304,4935,116,147,263,191,175,366,608,340,2446
4/2/2021,Terengganu,1307,288,1295,2,15,17,8,17,25,108,39,546
4/2/2021,W.P. Kuala Lumpur,3113,780,3046,3,25,28,4,38,42,288,61,1125
4/2/2021,W.P. Labuan,122,25,112,0,0,0,1,4,5,9,3,54
5/2/2021,Johor,4550,706,4434,0,156,156,0,94,94,708,184,38
5/2/2021,Kedah,1924,426,1863,4,24,28,0,42,42,239,5,1000
5/2/2021,Kelantan,2596,406,2467,0,33,33,4,34,38,178,0,1229
5/2/2021,Melaka,1101,231,1048,6,27,33,1,29,30,93,29,769
5/2/2021,Negeri Sembilan,1331,633,1284,3,37,40,2,60,62,284,10,538
5/2/2021,Pahang,2170,701,2113,0,7,7,0,20,20,108,4,1065
5/2/2021,Perak,2728,359,2656,2,20,22,1,17,18,130,7,1624
5/2/2021,Perlis,508,57,493,3,1,4,0,0,0,9,8,258
5/2/2021,Pulau Pinang,1292,224,1249,0,24,24,0,15,15,107,0,718
5/2/2021,Sabah,2948,1282,2801,19,75,94,12,68,80,635,74,1148
5/2/2021,Sarawak,3054,866,2978,40,209,249,36,164,200,350,163,1404
5/2/2021,Selangor,5161,1304,4935,165,140,305,142,142,284,585,449,2423
5/2/2021,Terengganu,1307,288,1295,10,27,37,13,29,42,106,32,553
5/2/2021,W.P. Kuala Lumpur,3113,780,3046,3,27,30,5,27,32,290,56,1194
5/2/2021,W.P. Labuan,122,25,112,1,0,1,0,0,0,9,4,54
6/2/2021,Johor,4550,706,4434,0,171,171,0,76,76,688,168,39
6/2/2021,Kedah,1924,426,1863,6,26,32,1,36,37,232,7,1253
6/2/2021,Kelantan,2596,406,2467,0,31,31,0,23,23,184,0,1193
6/2/2021,Melaka,1101,231,1048,7,25,32,8,23,31,95,27,677
6/2/2021,Negeri Sembilan,1331,633,1284,0,24,24,2,53,55,253,8,476
6/2/2021,Pahang,2170,701,2113,2,15,17,0,18,18,105,5,991
6/2/2021,Perak,2728,359,2656,3,9,12,2,16,18,119,9,1527
6/2/2021,Perlis,508,57,493,4,1,5,2,2,4,8,6,257
6/2/2021,Pulau Pinang,1292,224,1249,0,29,29,0,9,9,127,0,668
6/2/2021,Sabah,2948,1282,2801,15,69,84,16,61,77,630,64,1101
6/2/2021,Sarawak,3054,866,2978,46,134,180,29,167,196,311,153,1464
6/2/2021,Selangor,5161,1304,4935,181,127,308,121,151,272,561,489,2322
6/2/2021,Terengganu,1307,288,1295,12,19,31,6,17,23,108,37,543
6/2/2021,W.P. Kuala Lumpur,3113,780,3046,0,26,26,4,39,43,273,49,1075
6/2/2021,W.P. Labuan,122,25,112,2,2,4,0,3,3,9,4,60
7/2/2021,Johor,4550,706,4434,0,168,168,0,112,112,638,158,39
7/2/2021,Kedah,1924,426,1863,3,11,14,0,32,32,223,4,1281
7/2/2021,Kelantan,2596,406,2467,1,31,32,0,29,29,186,1,1304
7/2/2021,Melaka,1101,231,1048,1,16,17,10,29,39,80,18,661
7/2/2021,Negeri Sembilan,1331,633,1284,1,23,24,1,39,40,270,5,498
7/2/2021,Pahang,2170,701,2113,1,15,16,3,29,32,90,3,997
7/2/2021,Perak,2728,359,2656,2,7,9,3,20,23,104,6,1550
7/2/2021,Perlis,508,57,493,5,2,7,2,0,2,10,10,257
7/2/2021,Pulau Pinang,1292,224,1249,0,23,23,0,16,16,129,0,664
7/2/2021,Sabah,2948,1270,2801,19,72,91,22,69,91,593,59,1098
7/2/2021,Sarawak,3054,866,2978,28,165,193,23,121,144,334,167,1363
7/2/2021,Selangor,5161,1304,4935,179,132,311,112,133,245,562,481,2282
7/2/2021,Terengganu,1307,288,1295,9,18,27,9,8,17,118,37,605
7/2/2021,W.P. Kuala Lumpur,3113,780,3046,2,34,36,0,25,25,283,50,1058
7/2/2021,W.P. Labuan,122,25,112,2,1,3,0,1,1,10,6,65
8/2/2021,Johor,4550,973,4434,0,193,193,0,100,100,637,189,39
8/2/2021,Kedah,1924,426,1863,3,20,23,1,24,25,200,6,1272
8/2/2021,Kelantan,2596,383,2467,1,38,39,0,27,27,197,2,1370
8/2/2021,Melaka,1101,231,1048,1,20,21,1,11,12,89,18,658
8/2/2021,Negeri Sembilan,1331,633,1284,7,16,23,0,33,33,217,8,521
8/2/2021,Pahang,2170,701,2113,1,3,4,2,8,10,87,2,1036
8/2/2021,Perak,2728,359,2656,2,12,14,1,26,27,90,8,1591
8/2/2021,Perlis,508,57,493,4,4,8,1,0,1,13,8,266
8/2/2021,Pulau Pinang,1292,224,1249,0,23,23,0,16,16,138,0,705
8/2/2021,Sabah,2948,1270,2801,25,54,79,10,40,50,499,76,951
8/2/2021,Sarawak,3054,866,2978,37,144,181,30,119,149,351,173,1376
8/2/2021,Selangor,5161,1304,4935,150,135,285,117,118,235,575,440,2382
8/2/2021,Terengganu,1307,288,1295,6,17,23,7,19,26,116,36,618
8/2/2021,W.P. Kuala Lumpur,3113,780,3046,6,34,40,1,41,42,280,51,1092
8/2/2021,W.P. Labuan,122,25,112,2,0,2,0,1,1,10,8,65
9/2/2021,Johor,4550,973,4434,87,85,172,46,51,97,610,216,38
9/2/2021,Kedah,1924,426,1863,2,14,16,0,22,22,206,4,1260
9/2/2021,Kelantan,2596,383,2467,2,21,23,1,25,26,194,3,1416
9/2/2021,Melaka,1101,231,1048,0,9,9,3,12,15,86,15,703
9/2/2021,Negeri Sembilan,1331,633,1284,0,15,15,0,25,25,191,8,577
9/2/2021,Pahang,2170,701,2113,2,15,17,0,12,12,86,4,1066
9/2/2021,Perak,2728,359,2656,2,27,29,0,13,13,107,8,1671
9/2/2021,Perlis,508,57,493,0,0,0,4,2,6,11,6,298
9/2/2021,Pulau Pinang,1292,224,1249,0,21,21,0,16,16,137,0,764
9/2/2021,Sabah,2948,1272,2801,21,71,92,4,44,48,495,79,1219
9/2/2021,Sarawak,3054,866,2970,34,64,98,29,107,136,319,167,1308
9/2/2021,Selangor,5161,1304,4935,187,123,310,135,148,283,556,421,2451
9/2/2021,Terengganu,1307,288,1295,8,24,32,11,10,21,130,33,632
9/2/2021,W.P. Kuala Lumpur,3113,780,3046,2,25,27,1,45,46,253,46,1133
9/2/2021,W.P. Labuan,122,25,112,2,0,2,0,1,1,9,6,79
10/2/2021,Johor,4550,973,4434,82,118,200,75,68,143,619,191,44
10/2/2021,Kedah,1924,426,1863,5,17,22,0,39,39,188,9,1280
10/2/2021,Kelantan,2686,398,2557,1,37,38,3,39,42,194,1,1470
10/2/2021,Melaka,1101,231,1048,8,9,17,6,18,24,77,17,690
10/2/2021,Negeri Sembilan,1331,633,1284,8,22,30,3,23,26,185,10,606
10/2/2021,Pahang,2170,701,2113,0,6,6,1,12,13,80,3,1115
10/2/2021,Perak,2728,359,2656,0,22,22,1,15,16,109,9,1690
10/2/2021,Perlis,508,57,493,2,1,3,0,1,1,5,6,297
10/2/2021,Pulau Pinang,1292,224,1249,0,23,23,0,13,13,147,0,789
10/2/2021,Sabah,2948,1272,2801,19,65,84,18,48,66,453,78,1219
10/2/2021,Sarawak,3054,866,2970,46,88,134,18,97,115,312,189,1411
10/2/2021,Selangor,5161,1304,4935,221,136,357,90,147,237,551,474,2486
10/2/2021,Terengganu,1307,288,1295,3,9,12,3,11,14,128,33,566
10/2/2021,W.P. Kuala Lumpur,3113,762,3046,0,34,34,9,29,38,256,38,1162
10/2/2021,W.P. Labuan,122,25,112,0,1,1,0,1,1,9,5,83
11/2/2021,Johor,4550,973,4434,74,63,137,66,59,125,571,157,38
11/2/2021,Kedah,1924,426,1863,1,15,16,0,28,28,182,5,1262
11/2/2021,Kelantan,2686,398,2557,3,27,30,0,25,25,195,4,1444
11/2/2021,Melaka,1101,231,1048,1,6,7,3,12,15,71,15,694
11/2/2021,Negeri Sembilan,1331,633,1284,1,23,24,1,21,22,184,10,575
11/2/2021,Pahang,2170,701,2113,0,13,13,3,18,21,80,0,1149
11/2/2021,Perak,2728,359,2656,3,16,19,2,12,14,112,12,1649
11/2/2021,Perlis,508,57,493,1,1,2,3,0,3,6,3,287
11/2/2021,Pulau Pinang,1292,224,1249,0,19,19,0,19,19,143,0,742
11/2/2021,Sabah,2948,1272,2801,21,53,74,15,53,68,432,83,1231
11/2/2021,Sarawak,3054,866,2970,43,110,153,29,120,149,307,208,1419
11/2/2021,Selangor,5161,1304,4935,181,115,296,113,152,265,523,473,2340
11/2/2021,Terengganu,1307,288,1295,4,8,12,11,18,29,118,26,554
11/2/2021,W.P. Kuala Lumpur,3113,732,3046,0,35,35,1,27,28,270,44,1133
11/2/2021,W.P. Labuan,122,25,112,0,0,0,0,0,0,8,6,77
12/2/2021,Johor,4550,973,4434,79,75,154,43,69,112,527,166,36
12/2/2021,Kedah,1924,426,1863,18,21,39,1,22,23,183,21,1183
12/2/2021,Kelantan,2686,398,2557,0,35,35,3,36,39,199,1,1269
12/2/2021,Melaka,1101,231,1048,2,15,17,4,13,17,73,13,678
12/2/2021,Negeri Sembilan,1331,633,1284,2,18,20,1,27,28,178,10,551
12/2/2021,Pahang,2170,701,2113,1,16,17,1,7,8,83,1,1041
12/2/2021,Perak,2728,359,2656,3,20,23,4,14,18,118,13,1504
12/2/2021,Perlis,508,57,493,3,0,3,0,2,2,4,6,243
12/2/2021,Pulau Pinang,1292,224,1249,0,28,28,0,26,26,144,0,642
12/2/2021,Sabah,2948,1272,2801,10,43,53,23,52,75,399,69,1195
12/2/2021,Sarawak,3054,866,2970,53,139,192,57,143,200,336,213,1346
12/2/2021,Selangor,5161,1304,4935,160,103,263,90,128,218,512,454,2146
12/2/2021,Terengganu,1307,288,1295,3,10,13,4,12,16,114,25,634
12/2/2021,W.P. Kuala Lumpur,3113,732,3046,4,35,39,2,41,43,257,52,1022
12/2/2021,W.P. Labuan,122,25,112,0,6,6,0,0,0,14,2,62
13/2/2021,Johor,4550,973,4434,71,58,129,70,65,135,506,141,40
13/2/2021,Kedah,1924,426,1863,1,25,26,1,23,24,204,2,1150
13/2/2021,Kelantan,2686,398,2557,1,28,29,1,20,21,207,1,1220
13/2/2021,Melaka,1101,231,1048,1,10,11,2,5,7,78,12,668
13/2/2021,Negeri Sembilan,1331,633,1284,0,17,17,3,20,23,174,7,533
13/2/2021,Pahang,2170,701,2113,0,6,6,0,12,12,76,1,964
13/2/2021,Perak,2728,359,2656,3,16,19,1,12,13,129,14,1504
13/2/2021,Perlis,508,57,493,0,0,0,1,0,1,4,6,244
13/2/2021,Pulau Pinang,1292,224,1249,0,14,14,0,20,20,142,0,630
13/2/2021,Sabah,2948,1272,2801,10,60,70,13,43,56,399,62,1097
13/2/2021,Sarawak,3054,866,2970,36,94,130,45,109,154,311,208,1345
13/2/2021,Selangor,5161,1304,4933,162,113,275,68,142,210,493,410,2194
13/2/2021,Terengganu,1307,288,1295,3,14,17,5,16,21,111,22,549
13/2/2021,W.P. Kuala Lumpur,3113,732,3046,3,11,14,6,27,33,244,49,1025
13/2/2021,W.P. Labuan,122,25,112,0,0,0,0,2,2,12,2,72
14/2/2021,Johor,4550,943,4434,87,63,150,64,42,106,506,156,43
14/2/2021,Kedah,1924,426,1863,0,32,32,1,26,27,212,8,1178
14/2/2021,Kelantan,2686,398,2557,2,12,14,1,30,31,183,1,1223
14/2/2021,Melaka,1101,231,1048,1,10,11,0,12,12,76,13,686
14/2/2021,Negeri Sembilan,1331,633,1284,1,11,12,7,22,29,162,1,544
14/2/2021,Pahang,2170,701,2113,1,4,5,1,7,8,70,1,926
14/2/2021,Perak,2728,359,2656,0,11,11,1,12,13,128,7,1454
14/2/2021,Perlis,508,57,493,1,0,1,1,0,1,4,6,239
14/2/2021,Pulau Pinang,1292,224,1249,0,12,12,0,23,23,129,0,618
14/2/2021,Sabah,2948,1272,2801,9,26,35,14,58,72,349,58,1090
14/2/2021,Sarawak,3054,866,2970,45,70,115,39,124,163,293,211,1296
14/2/2021,Selangor,5161,1304,4933,164,113,277,70,114,184,490,483,2172
14/2/2021,Terengganu,1307,288,1295,4,15,19,4,13,17,113,22,608
14/2/2021,W.P. Kuala Lumpur,3113,732,3046,2,46,48,2,28,30,261,56,1030
14/2/2021,W.P. Labuan,122,25,112,1,0,1,0,0,0,13,1,67
15/2/2021,Johor,4550,943,4432,61,68,129,46,45,91,490,156,43
15/2/2021,Kedah,1924,426,1863,3,54,57,0,32,32,235,4,1301
15/2/2021,Kelantan,2686,398,2557,0,25,25,2,34,36,178,0,1334
15/2/2021,Melaka,1101,231,1048,0,3,3,0,8,8,71,13,682
15/2/2021,Negeri Sembilan,1331,633,1284,1,21,22,1,21,22,158,1,553
15/2/2021,Pahang,2170,701,2113,0,15,15,0,13,13,75,1,1004
15/2/2021,Perak,2728,359,2656,0,14,14,0,10,10,132,6,1517
15/2/2021,Perlis,508,57,493,7,0,7,2,2,4,2,11,259
15/2/2021,Pulau Pinang,1292,224,1249,0,19,19,0,16,16,121,0,625
15/2/2021,Sabah,2948,1272,2801,14,38,52,20,45,65,326,52,1097
15/2/2021,Sarawak,3054,866,2970,40,188,228,15,192,207,289,236,1305
15/2/2021,Selangor,5161,1304,4933,140,88,228,79,91,170,483,429,2387
15/2/2021,Terengganu,1307,288,1290,1,9,10,4,14,18,108,19,620
15/2/2021,W.P. Kuala Lumpur,3113,732,3046,1,22,23,3,27,30,262,58,1187
15/2/2021,W.P. Labuan,122,25,112,0,0,0,0,0,0,13,1,67
16/2/2021,Johor,4550,943,4432,90,69,159,64,55,119,474,174,43
16/2/2021,Kedah,1924,426,1863,1,7,8,0,25,25,223,4,1368
16/2/2021,Kelantan,2686,398,2557,0,22,22,0,31,31,166,0,1419
16/2/2021,Melaka,1101,231,1048,5,9,14,2,12,14,67,16,782
16/2/2021,Negeri Sembilan,1331,633,1284,0,14,14,0,12,12,159,1,614
16/2/2021,Pahang,2170,701,2113,0,10,10,0,4,4,80,1,1077
16/2/2021,Perak,2728,359,2656,2,15,17,2,14,16,127,8,1624
16/2/2021,Perlis,508,57,493,1,0,1,2,0,2,3,10,278
16/2/2021,Pulau Pinang,1292,224,1249,0,24,24,0,21,21,126,0,685
